Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1721398,"GMP cell R2.33","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072577",SRX1072577,"H. Leighton Grimes","Aug 26, 2016"
GSM1721399,"GMP cell R2.34","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072578",SRX1072578,"H. Leighton Grimes","Aug 26, 2016"
GSM1721400,"GMP cell R2.35","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072579",SRX1072579,"H. Leighton Grimes","Aug 26, 2016"
GSM1721401,"GMP cell R2.36","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072580",SRX1072580,"H. Leighton Grimes","Aug 26, 2016"
GSM1721402,"GMP cell R2.37","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072581",SRX1072581,"H. Leighton Grimes","Aug 26, 2016"
GSM1721403,"GMP cell R2.38","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072582",SRX1072582,"H. Leighton Grimes","Aug 26, 2016"
GSM1721404,"GMP cell R2.39","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072583",SRX1072583,"H. Leighton Grimes","Aug 26, 2016"
GSM1721405,"GMP cell R2.40","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072584",SRX1072584,"H. Leighton Grimes","Aug 26, 2016"
GSM1721406,"GMP cell R2.41","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072585",SRX1072585,"H. Leighton Grimes","Aug 26, 2016"
GSM1721407,"GMP cell R2.42","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072586",SRX1072586,"H. Leighton Grimes","Aug 26, 2016"
GSM1721408,"GMP cell R2.43","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072587",SRX1072587,"H. Leighton Grimes","Aug 26, 2016"
GSM1721409,"GMP cell R2.44","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072588",SRX1072588,"H. Leighton Grimes","Aug 26, 2016"
GSM1721410,"GMP cell R2.45","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072589",SRX1072589,"H. Leighton Grimes","Aug 26, 2016"
GSM1721411,"GMP cell R2.46","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072590",SRX1072590,"H. Leighton Grimes","Aug 26, 2016"
GSM1721412,"GMP cell R2.47","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072591",SRX1072591,"H. Leighton Grimes","Aug 26, 2016"
GSM1721413,"GMP cell R2.48","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072592",SRX1072592,"H. Leighton Grimes","Aug 26, 2016"
GSM1721414,"GMP cell R2.49","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072593",SRX1072593,"H. Leighton Grimes","Aug 26, 2016"
GSM1721415,"GMP cell R2.50","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072594",SRX1072594,"H. Leighton Grimes","Aug 26, 2016"
GSM1721416,"GMP cell R2.51","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072595",SRX1072595,"H. Leighton Grimes","Aug 26, 2016"
GSM1721417,"GMP cell R2.52","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072596",SRX1072596,"H. Leighton Grimes","Aug 26, 2016"
GSM1721418,"GMP cell R2.53 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072597",SRX1072597,"H. Leighton Grimes","Aug 26, 2016"
GSM1721419,"GMP cell R2.54","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072598",SRX1072598,"H. Leighton Grimes","Aug 26, 2016"
GSM1721420,"GMP cell R2.55","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072599",SRX1072599,"H. Leighton Grimes","Aug 26, 2016"
GSM1721421,"GMP cell R2.56","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072600",SRX1072600,"H. Leighton Grimes","Aug 26, 2016"
GSM1721422,"GMP cell R2.57","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072601",SRX1072601,"H. Leighton Grimes","Aug 26, 2016"
GSM1721423,"GMP cell R2.58","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072602",SRX1072602,"H. Leighton Grimes","Aug 26, 2016"
GSM1721424,"GMP cell R2.59","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072603",SRX1072603,"H. Leighton Grimes","Aug 26, 2016"
GSM1721425,"GMP cell R2.60","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072604",SRX1072604,"H. Leighton Grimes","Aug 26, 2016"
GSM1721426,"GMP cell R2.61","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072605",SRX1072605,"H. Leighton Grimes","Aug 26, 2016"
GSM1721427,"GMP cell R2.62 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072606",SRX1072606,"H. Leighton Grimes","Aug 26, 2016"
GSM1721428,"GMP cell R2.63","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072607",SRX1072607,"H. Leighton Grimes","Aug 26, 2016"
GSM1721429,"GMP cell R2.64","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072608",SRX1072608,"H. Leighton Grimes","Aug 26, 2016"
GSM1721430,"GMP cell R2.65","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072609",SRX1072609,"H. Leighton Grimes","Aug 26, 2016"
GSM1721431,"GMP cell R2.66","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072610",SRX1072610,"H. Leighton Grimes","Aug 26, 2016"
GSM1721432,"GMP cell R2.67","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072611",SRX1072611,"H. Leighton Grimes","Aug 26, 2016"
GSM1721433,"GMP cell R2.68","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072612",SRX1072612,"H. Leighton Grimes","Aug 26, 2016"
GSM1721434,"GMP cell R3.1","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072613",SRX1072613,"H. Leighton Grimes","Aug 26, 2016"
GSM1721435,"GMP cell R3.2","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072614",SRX1072614,"H. Leighton Grimes","Aug 26, 2016"
GSM1721436,"GMP cell R3.3","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072615",SRX1072615,"H. Leighton Grimes","Aug 26, 2016"
GSM1721437,"GMP cell R3.4","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072616",SRX1072616,"H. Leighton Grimes","Aug 26, 2016"
GSM1721438,"GMP cell R3.5","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072617",SRX1072617,"H. Leighton Grimes","Aug 26, 2016"
GSM1721439,"GMP cell R3.6","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072618",SRX1072618,"H. Leighton Grimes","Aug 26, 2016"
GSM1721440,"GMP cell R3.7","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072619",SRX1072619,"H. Leighton Grimes","Aug 26, 2016"
GSM1721441,"GMP cell R3.8","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072620",SRX1072620,"H. Leighton Grimes","Aug 26, 2016"
GSM1721442,"GMP cell R3.9","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072621",SRX1072621,"H. Leighton Grimes","Aug 26, 2016"
GSM1721443,"GMP cell R3.10","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072622",SRX1072622,"H. Leighton Grimes","Aug 26, 2016"
GSM1721444,"GMP cell R3.11","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072623",SRX1072623,"H. Leighton Grimes","Aug 26, 2016"
GSM1721445,"GMP cell R3.12","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072624",SRX1072624,"H. Leighton Grimes","Aug 26, 2016"
GSM1721446,"GMP cell R3.13","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072625",SRX1072625,"H. Leighton Grimes","Aug 26, 2016"
GSM1721447,"GMP cell R3.14","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072626",SRX1072626,"H. Leighton Grimes","Aug 26, 2016"
GSM1721448,"GMP cell R3.15","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072627",SRX1072627,"H. Leighton Grimes","Aug 26, 2016"
GSM1721449,"GMP cell R3.16","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072628",SRX1072628,"H. Leighton Grimes","Aug 26, 2016"
GSM1721450,"GMP cell R3.17","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072629",SRX1072629,"H. Leighton Grimes","Aug 26, 2016"
GSM1721451,"GMP cell R3.18","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072630",SRX1072630,"H. Leighton Grimes","Aug 26, 2016"
GSM1721452,"GMP cell R3.19","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072631",SRX1072631,"H. Leighton Grimes","Aug 26, 2016"
GSM1721453,"GMP cell R3.20","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072632",SRX1072632,"H. Leighton Grimes","Aug 26, 2016"
GSM1721454,"GMP cell R3.21","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072633",SRX1072633,"H. Leighton Grimes","Aug 26, 2016"
GSM1721455,"GMP cell R3.22","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072634",SRX1072634,"H. Leighton Grimes","Aug 26, 2016"
GSM1721456,"GMP cell R3.23","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072635",SRX1072635,"H. Leighton Grimes","Aug 26, 2016"
GSM1721457,"GMP cell R3.24","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072636",SRX1072636,"H. Leighton Grimes","Aug 26, 2016"
GSM1721458,"GMP cell R3.25","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072637",SRX1072637,"H. Leighton Grimes","Aug 26, 2016"
GSM1721459,"GMP cell R3.26","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072638",SRX1072638,"H. Leighton Grimes","Aug 26, 2016"
GSM1721460,"GMP cell R3.27","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072639",SRX1072639,"H. Leighton Grimes","Aug 26, 2016"
GSM1721461,"GMP cell R3.28","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072640",SRX1072640,"H. Leighton Grimes","Aug 26, 2016"
GSM1721462,"GMP cell R3.29","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072641",SRX1072641,"H. Leighton Grimes","Aug 26, 2016"
GSM1721463,"GMP cell R3.30","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072642",SRX1072642,"H. Leighton Grimes","Aug 26, 2016"
GSM1721464,"GMP cell R3.31","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072643",SRX1072643,"H. Leighton Grimes","Aug 26, 2016"
GSM1721465,"GMP cell R3.32","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072644",SRX1072644,"H. Leighton Grimes","Aug 26, 2016"
GSM1721466,"GMP cell R3.33","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072645",SRX1072645,"H. Leighton Grimes","Aug 26, 2016"
GSM1721467,"GMP cell R3.34","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072646",SRX1072646,"H. Leighton Grimes","Aug 26, 2016"
GSM1721468,"GMP cell R3.35","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072647",SRX1072647,"H. Leighton Grimes","Aug 26, 2016"
GSM1721469,"GMP cell R3.36","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072648",SRX1072648,"H. Leighton Grimes","Aug 26, 2016"
GSM1721470,"GMP cell R3.37","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072649",SRX1072649,"H. Leighton Grimes","Aug 26, 2016"
GSM1721471,"GMP cell R3.38","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072650",SRX1072650,"H. Leighton Grimes","Aug 26, 2016"
GSM1721472,"GMP cell R3.39","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072651",SRX1072651,"H. Leighton Grimes","Aug 26, 2016"
GSM1721473,"GMP cell R3.40","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072652",SRX1072652,"H. Leighton Grimes","Aug 26, 2016"
GSM1721474,"GMP cell R3.41","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072653",SRX1072653,"H. Leighton Grimes","Aug 26, 2016"
GSM1721475,"GMP cell R3.42","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072654",SRX1072654,"H. Leighton Grimes","Aug 26, 2016"
GSM1721476,"GMP cell R3.43","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072655",SRX1072655,"H. Leighton Grimes","Aug 26, 2016"
GSM1721477,"GMP cell R3.44","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072656",SRX1072656,"H. Leighton Grimes","Aug 26, 2016"
GSM1721478,"GMP cell R3.45","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072657",SRX1072657,"H. Leighton Grimes","Aug 26, 2016"
GSM1721479,"GMP cell R3.46","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072658",SRX1072658,"H. Leighton Grimes","Aug 26, 2016"
GSM1721480,"GMP cell R3.47","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072659",SRX1072659,"H. Leighton Grimes","Aug 26, 2016"
GSM1721481,"GMP cell R3.48","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072660",SRX1072660,"H. Leighton Grimes","Aug 26, 2016"
GSM1721482,"GMP cell R3.49","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072661",SRX1072661,"H. Leighton Grimes","Aug 26, 2016"
GSM1721483,"GMP cell R3.50","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072662",SRX1072662,"H. Leighton Grimes","Aug 26, 2016"
GSM1721484,"GMP cell R3.51","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072663",SRX1072663,"H. Leighton Grimes","Aug 26, 2016"
GSM1721485,"GMP cell R3.52","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072664",SRX1072664,"H. Leighton Grimes","Aug 26, 2016"
GSM1721486,"GMP cell R3.53","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072665",SRX1072665,"H. Leighton Grimes","Aug 26, 2016"
GSM1721487,"GMP cell R3.54","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072666",SRX1072666,"H. Leighton Grimes","Aug 26, 2016"
GSM1721488,"GMP cell R3.55","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072667",SRX1072667,"H. Leighton Grimes","Aug 26, 2016"
GSM1721489,"GMP cell R3.56","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072668",SRX1072668,"H. Leighton Grimes","Aug 26, 2016"
